time,seconds_elapsed,yaw,qx,qz,roll,qw,qy,pitch
1779213671500266000,0.060265869140625,2.1399012936057815,0.041320068852648495,0.8682796744712284,0.08206211637895969,0.4678078153198419,0.15980893674773722,0.3216974701482662
1779213671510257200,0.070257080078125,2.138334066003041,0.040671154448492015,0.8681064052626799,0.08206392845992977,0.46866847048649446,0.15838870314062883,0.31847548388156527
1779213671520249000,0.0802490234375,2.1365909880439222,0.0393814627156089,0.8679511270890998,0.08319228501515179,0.46955362758134,0.15693739385356348,0.31457398868483527
1779213671530241300,0.0902412109375,2.134378150063926,0.03808956869272579,0.8676693377538153,0.0845455646704113,0.47061096209190995,0.15564239578910896,0.310928772631895
1779213671540232200,0.100232177734375,2.1313446466681962,0.03726301552027558,0.8671110293677974,0.08568187222393489,0.4719695401369762,0.1548378439122209,0.30857076938145783
1779213671550224100,0.11022412109375,2.1270824115955826,0.03701513265235867,0.8661388936922166,0.0868852896320426,0.47373618300393383,0.15494288209175333,0.3083374656152948
1779213671560216000,0.120216064453125,2.1215385716072173,0.03739303699216211,0.8647315313425457,0.08814445721460033,0.47592329975244424,0.15600675938927086,0.3103588513685214
1779213671570208000,0.1302080078125,2.1148767615267348,0.03873627274742858,0.862919835569058,0.08851860757667307,0.4785421278523407,0.1576904006176668,0.3143750661378648
1779213671580199200,0.14019921875,2.1076449953628185,0.041687935177338174,0.8607877849720865,0.08649916388497411,0.48146524376262756,0.15968023236740328,0.3205031944771216
1779213671590191000,0.150191162109375,2.099746286759277,0.046295745838125735,0.8582829870161836,0.082062839320486,0.48473154274289804,0.16199477904782839,0.3288519828776961
1779213671600183300,0.160183349609375,2.0903031478883833,0.052149993969740016,0.8551914528671104,0.07628698914818559,0.4886368874876469,0.16480923789999471,0.3393261324379297
1779213671610174200,0.17017431640625,2.0786001332550677,0.05874280930526353,0.8513534072777306,0.0703546228445446,0.49339918231746827,0.1682381534958303,0.35162896657259113
1779213671620166100,0.180166259765625,2.0644856297003753,0.06556327519623505,0.8467901103214389,0.06494110204610287,0.4990687577907261,0.17198334075947908,0.3647425032444391
1779213671630158000,0.190157958984375,2.047786304257242,0.07192300288566908,0.8415788257064579,0.060786067235090425,0.5057295056423868,0.1755275207632532,0.37705899190127884
1779213671640150000,0.20014990234375,2.028890976683171,0.0773028387254723,0.8359461775707916,0.05798681961984199,0.5132946203790435,0.17817660381816644,0.386825482424941
1779213671650141200,0.21014111328125,2.0087950026578807,0.08146063537364731,0.8302411499983106,0.055915273593467256,0.5214901411440718,0.17919788726240857,0.39251867975286286
1779213671660133000,0.220133056640625,1.9881263236112436,0.08444356463346273,0.8246392480148284,0.053897330295301304,0.5301495464826618,0.17827233152601377,0.3936438979340446
1779213671670125300,0.230125244140625,1.9673230248922358,0.08621705835119266,0.8192352838636968,0.0519023945386991,0.5390855099749164,0.17551951082634015,0.3903804684248086
