time,seconds_elapsed,yaw,qx,qz,roll,qw,qy,pitch
1779213514071325400,0.076325439453125,1.6058539038792994,0.05924427771697144,0.716445545452553,-0.44307822668650265,0.6479486307353448,-0.2517110161655562,-0.2878590043234484
1779213514081317400,0.0863173828125,1.6063247123164075,0.061617676472552584,0.7164154419990744,-0.4460360367369377,0.647866862193267,-0.25143716360064045,-0.28423875468903353
1779213514091310600,0.096310546875,1.6068279139555415,0.06464405079306575,0.7163336461457444,-0.44975922347105834,0.6478148313124624,-0.2510440560389954,-0.2795340952487717
1779213514101302500,0.106302490234375,1.6076063451171474,0.06775794648472497,0.7163255077066184,-0.45303832123119675,0.6477980043936375,-0.25028854900142056,-0.27421278655964215
1779213514111295500,0.11629541015625,1.6090266764344663,0.07049973471977537,0.7165566868478547,-0.4550791671343519,0.6477026323942696,-0.24911338558528878,-0.2689112745654293
1779213514121287700,0.12628759765625,1.6110650474800357,0.0728748804807228,0.7170210902801901,-0.45654824340269806,0.6473695872850371,-0.24795678785593447,-0.2642926351209426
1779213514131280400,0.1362802734375,1.6134703641686108,0.0754900363006781,0.7175732275315251,-0.4595005021645435,0.6465983243648714,-0.24758924076728236,-0.2606445232301601
1779213514141272600,0.1462724609375,1.616367896566254,0.07933648471959766,0.718143924626769,-0.46651785615364216,0.6450410182288886,-0.2487914956812233,-0.25783284035717163
1779213514151265500,0.156265625,1.6200180280585246,0.08478275842309638,0.7187592639439501,-0.4780697662342389,0.642595103046001,-0.2515326809840516,-0.2553880780478497
1779213514161257500,0.166257568359375,1.624573871491855,0.0914722840965455,0.7194810305427115,-0.49280979127763447,0.6393947664613167,-0.2552532708256827,-0.25301693348741516
1779213514171250700,0.176250732421875,1.6299941840399745,0.09860921459642837,0.7203699297607589,-0.5085379156029133,0.6357193373225594,-0.25923776186457503,-0.2507376472843081
1779213514181242400,0.186242431640625,1.6350124979780167,0.1052752458716618,0.7211194683410266,-0.5236121111265154,0.6321689604284005,-0.2631845026325673,-0.249037691044286
1779213514191235600,0.196235595703125,1.6424949977208982,0.11132556052354253,0.7227209527782602,-0.5370593525742651,0.6277685327558138,-0.26681006160892123,-0.2484326966211679
1779213514201227500,0.2062275390625,1.6511941183964187,0.116263905428615,0.7248451843891881,-0.5479458824779229,0.6230905684870254,-0.2698892524429799,-0.2489329741882897
1779213514211220500,0.216220458984375,1.6604328523290701,0.11990155783231297,0.7273134778189153,-0.5559656408592087,0.6184295928424959,-0.27236664228503504,-0.2505022006683883
1779213514221212700,0.226212646484375,1.6684122112649493,0.12264456394442845,0.7294833003833624,-0.562159196319071,0.61442053845947,-0.27440805917064104,-0.25231003139724556
1779213514231205400,0.236205322265625,1.673341127618996,0.12410340828517377,0.7308557435266351,-0.56503238368668,0.6121113902812971,-0.27525964408998105,-0.2531140165240353
