time,seconds_elapsed,qz,qy,qx,qw,roll,pitch,yaw
1779910134681017600,0.195017578125,0.11882032454013824,0.06940639019012451,0.21213692426681519,0.9675031900405884,0.09290487319231033,-0.4411504864692688,-0.22355309128761292
1779910134697355000,0.21135498046875,0.10142020136117935,0.06500285118818283,0.2247696816921234,0.9669370055198669,0.08972406387329102,-0.46437206864356995,-0.18778325617313385
1779910134713684700,0.227684814453125,0.08538327366113663,0.06854283809661865,0.22451186180114746,0.9683005809783936,0.10569790005683899,-0.4628440737724304,-0.15097300708293915
1779910134730018800,0.244018798828125,0.07071530818939209,0.07587289810180664,0.21375392377376556,0.9713659882545471,0.129873126745224,-0.4400639533996582,-0.11625794321298599
1779910134746357000,0.26035693359375,0.0567171573638916,0.0832219272851944,0.19673913717269897,0.9752697348594666,0.15286991000175476,-0.40409594774246216,-0.08480697870254517
1779910134762696700,0.27669677734375,0.043899159878492355,0.09000635892152786,0.17471297085285187,0.9795137047767639,0.17272451519966125,-0.3577525019645691,-0.05826922878623009
1779910134779028500,0.293028564453125,0.033750586211681366,0.09373322874307632,0.1508469134569168,0.9835244417190552,0.18382488191127777,-0.3078919053077698,-0.04000157490372658
1779910134795360000,0.309360107421875,0.03152453526854515,0.09428124129772186,0.12881143391132355,0.9866737127304077,0.18533135950565338,-0.2631610333919525,-0.03928199037909508
1779910134811692500,0.325692626953125,0.035492245107889175,0.09575145691633224,0.11275123059749603,0.9883618354797363,0.18734347820281982,-0.23174363374710083,-0.04992086440324783
1779910134828010200,0.34201025390625,0.04106122627854347,0.09406395256519318,0.10426991432905197,0.989238977432251,0.18276773393154144,-0.21568897366523743,-0.06312628835439682
1779910134844351200,0.358351318359375,0.04664225876331329,0.08579567074775696,0.10365738719701767,0.9898074865341187,0.16468560695648193,-0.21485434472560883,-0.07637559622526169
1779910134860674800,0.3746748046875,0.05108969658613205,0.07134402543306351,0.10885743796825409,0.9901767373085022,0.1339215487241745,-0.2247535139322281,-0.08796597272157669
1779910134877005800,0.391005859375,0.05235110968351364,0.04953505098819733,0.11684101819992065,0.9905321002006531,0.08852560818195343,-0.2389226108789444,-0.09497193247079849
1779910134893340400,0.40734033203125,0.04665329307317734,0.020844409242272377,0.12690983712673187,0.9905973076820374,0.030453642830252647,-0.2561706304550171,-0.0902002677321434
1779910134909670000,0.423669921875,0.04218738153576851,-0.010979474522173405,0.1410696804523468,0.9890394806861877,-0.035009097307920456,-0.2818368971347809,-0.0902249738574028
1779910134926000600,0.440000732421875,0.04353444650769234,-0.04332636296749115,0.15938788652420044,0.9853035807609558,-0.1046021431684494,-0.31552809476852417,-0.1049657016992569
1779910134942317800,0.45631787109375,0.048348236829042435,-0.07998674362897873,0.18042826652526855,0.9791375398635864,-0.18659426271915436,-0.3528714179992676,-0.13203823566436768
1779910134958671000,0.472671142578125,0.05747344344854355,-0.12869244813919067,0.20510607957839966,0.9685383439064026,-0.2997933328151703,-0.39251506328582764,-0.17857812345027924
1779910134974998000,0.488998046875,0.07146575301885605,-0.18915903568267822,0.2342422753572464,0.9509165287017822,-0.44777214527130127,-0.43174126744270325,-0.24980933964252472
1779910134991316200,0.505316162109375,0.09027089923620224,-0.2573286294937134,0.26621174812316895,0.924534797668457,-0.6251887083053589,-0.46205154061317444,-0.3464149832725525
1779910135007662000,0.521662109375,0.11722083389759064,-0.3262726962566376,0.2969736158847809,0.8897258043289185,-0.8167174458503723,-0.46895939111709595,-0.4679707884788513
1779910135023991600,0.537991455078125,0.15231677889823914,-0.39115506410598755,0.32214707136154175,0.8485391736030579,-1.0026150941848755,-0.441780686378479,-0.6001075506210327
1779910135040341800,0.554341796875,0.1941802203655243,-0.4501654803752899,0.33903768658638,0.8029311895370483,-1.1673253774642944,-0.3786015212535858,-0.7262933850288391
1779910135056670500,0.57067041015625,0.23920728266239166,-0.49827122688293457,0.34488406777381897,0.7586571574211121,-1.2900795936584473,-0.28892019391059875,-0.8289163112640381
1779910135073003800,0.587003662109375,0.2845015823841095,-0.5322573781013489,0.3366272449493408,0.7228022217750549,-1.3588624000549316,-0.1848241686820984,-0.899403989315033
