time,seconds_elapsed,qz,qy,qx,qw,roll,pitch,yaw
1779909991854561500,0.1695615234375,0.4533916115760803,-0.05233485996723175,0.08913297951221466,0.885297954082489,-0.17545326054096222,-0.11058739572763443,-0.9563523530960083
1779909991870897200,0.185897216796875,0.448698490858078,-0.06887476146221161,0.09452413767576218,0.8859972953796387,-0.209567129611969,-0.10588601231575012,-0.948708176612854
1779909991887232500,0.202232421875,0.44225743412971497,-0.08665097504854202,0.10085213929414749,0.8869774341583252,-0.24669502675533295,-0.10244214534759521,-0.9377844333648682
1779909991903553300,0.21855322265625,0.43167343735694885,-0.10205346345901489,0.10642072558403015,0.8898976445198059,-0.27851325273513794,-0.1014736220240593,-0.9175193905830383
1779909991919911700,0.23491162109375,0.4200616776943207,-0.11632756143808365,0.1114899292588234,0.8930767774581909,-0.3078455924987793,-0.10158324986696243,-0.8950744867324829
1779909991936234500,0.251234375,0.41413581371307373,-0.12897127866744995,0.11629657447338104,0.8934947848320007,-0.33468863368034363,-0.10117000341415405,-0.8851532340049744
1779909991952575000,0.267574951171875,0.4138871431350708,-0.14106489717960358,0.12249858677387238,0.8909501433372498,-0.3624824285507202,-0.1016855239868164,-0.8884178996086121
1779909991968883700,0.2838837890625,0.41468584537506104,-0.15255355834960938,0.13247738778591156,0.8872501850128174,-0.39287060499191284,-0.10877194255590439,-0.8960971832275391
1779909991985241600,0.30024169921875,0.4150691628456116,-0.1661047339439392,0.1488339900970459,0.8820289969444275,-0.4332759380340576,-0.12498704344034195,-0.9072217345237732
1779909992001572000,0.316572021484375,0.4147184491157532,-0.18361496925354004,0.17260228097438812,0.8743583559989929,-0.4887612462043762,-0.15009844303131104,-0.9232684969902039
1779909992017898800,0.332898681640625,0.41172081232070923,-0.2053999900817871,0.20267242193222046,0.8644192814826965,-0.5595253109931946,-0.1822604089975357,-0.9415093660354614
1779909992034224400,0.349224365234375,0.40867504477500916,-0.23125407099723816,0.23351503908634186,0.851455807685852,-0.6407856345176697,-0.21018409729003906,-0.9649683833122253
1779909992050559200,0.365559326171875,0.40966612100601196,-0.25628212094306946,0.257050484418869,0.8369100093841553,-0.7150896191596985,-0.2220974564552307,-0.9936930537223816
1779909992066889700,0.3818896484375,0.4122377932071686,-0.28370401263237,0.27245646715164185,0.8217903971672058,-0.7856624722480774,-0.21556274592876434,-1.0195173025131226
1779909992083224800,0.398224853515625,0.41423043608665466,-0.3168221712112427,0.28392666578292847,0.8046256899833679,-0.8626434206962585,-0.19568103551864624,-1.0411365032196045
1779909992099556600,0.414556640625,0.41540277004241943,-0.3563498556613922,0.29848411679267883,0.7818967700004578,-0.956598162651062,-0.17155028879642487,-1.0658081769943237
1779909992115890200,0.43089013671875,0.4172402322292328,-0.4034792184829712,0.3223585784435272,0.747796893119812,-1.0797009468078613,-0.145939439535141,-1.1054173707962036
1779909992132223000,0.447222900390625,0.4232722222805023,-0.4493016004562378,0.34954532980918884,0.704831063747406,-1.2088063955307007,-0.11262498050928116,-1.1594425439834595
1779909992148556500,0.463556640625,0.4329023063182831,-0.48712167143821716,0.36836737394332886,0.6630336046218872,-1.3133587837219238,-0.0667773187160492,-1.2083181142807007
1779909992164886800,0.47988671875,0.4440609812736511,-0.5190625786781311,0.37368834018707275,0.62748783826828,-1.3879106044769287,-0.00797900091856718,-1.2383629083633423
