time,seconds_elapsed,yaw,qx,qz,roll,qw,qy,pitch
1778596825949792000,0.0677919921875,2.568782881129823,0.032219718821913684,0.9362903665227407,0.06695441932773816,0.26789121654635306,0.2248475497790584,0.45371529266649757
1778596825959785000,0.077784912109375,2.573698489537799,0.03440066067790318,0.9367189325096303,0.061513824729564896,0.2661393762206007,0.22482030252250162,0.45503929242371377
1778596825969778200,0.087778076171875,2.5778453236607524,0.03517889026552486,0.9371381104025579,0.05911088445414344,0.2644279501629928,0.22497212423534,0.45589320148740425
1778596825979771000,0.09777099609375,2.5813416614926705,0.034486800737869194,0.9375839056120933,0.059825151672867005,0.26269702081289836,0.22524942120727764,0.45615512456800267
1778596825989764000,0.10776416015625,2.5845161792737317,0.03287889395998771,0.9381086503315835,0.06230234778702394,0.2609587455401958,0.22532595533583466,0.45551017346322636
1778596825999761000,0.117760986328125,2.5876314702341796,0.031181020312366196,0.9387476732746394,0.06462195985502953,0.2593223988343412,0.22479418761681283,0.453619576832076
1778596826009753900,0.12775390625,2.590680393807683,0.030149652821119068,0.9394963183883199,0.06511751041187783,0.25798857101679257,0.22333717246509174,0.45026644053445486
1778596826019748000,0.137748046875,2.593490732744918,0.030232986619831623,0.9403276920496114,0.06285956336787515,0.2571400272496,0.22079121270340485,0.4453573546630236
1778596826029740800,0.14774072265625,2.595917723200404,0.03149291584731102,0.9412000426966131,0.05781395575763638,0.2568260524063485,0.21723501810934542,0.4390719413511144
1778596826039733800,0.157733642578125,2.5980108772524666,0.03341261340885535,0.9420669258096521,0.05126086619715396,0.256839300494542,0.2131366397545151,0.4320588068124823
1778596826049727000,0.16772705078125,2.6000402537629865,0.03520036973061243,0.9428978454139013,0.04508471788791006,0.25680631683106586,0.20917736836039935,0.42524627409407356
1778596826059719700,0.1777197265625,2.602483499292728,0.03616747144912562,0.9436977468734788,0.04088873995215453,0.25630722542131434,0.20599270041394768,0.41952825550378736
1778596826069713000,0.187712890625,2.605905935375023,0.035847948116107496,0.9445067017424937,0.039694220728510254,0.25496365586923336,0.2039991244340916,0.4154885126634541
1778596826079705900,0.197705810546875,2.6108029879158074,0.03413396196397406,0.9453564442244702,0.04171235384189711,0.2525178115382497,0.20339845747916654,0.4134892423317745
1778596826089700000,0.2077001953125,2.617315436605594,0.03149561197161048,0.9462121466142945,0.0459757691604209,0.24899181254020916,0.20419038745489992,0.4138083529243996
1778596826099692800,0.21769287109375,2.625489482802157,0.028641792822306333,0.9470325249855964,0.05097208901453179,0.24450679114869495,0.20621719018266355,0.41653591849128335
1778596826109686000,0.22768603515625,2.63581767087764,0.02593719644566958,0.9478694229845029,0.055720919776183556,0.23893042331504075,0.209243859842132,0.4214303629036767
1778596826119679000,0.237678955078125,2.646383308466389,0.024124026900056023,0.9485079528365964,0.0589140152923405,0.23332338801702532,0.21286377073914603,0.42801244215453504
1778596826129672000,0.247671875,2.65717041020785,0.023453391995756755,0.9489841214434631,0.05987162660724082,0.22779281553643116,0.2167708723404058,0.43577076529567454
1778596826139665000,0.257664794921875,2.667464067943704,0.02399237757299966,0.9492656323070089,0.05846812392082574,0.22272604939473764,0.22070837628381168,0.44417071145243686
1778596826149657900,0.267657958984375,2.676762727137591,0.02578166126527419,0.9493639008738078,0.05457383167291125,0.21841681379432742,0.22436030098256735,0.45255131224441547
1778596826159650800,0.27765087890625,2.6848814439916606,0.02859930163252989,0.949331211691757,0.048566613995179406,0.2149469341265763,0.22748667350234142,0.4602979467741756
1778596826169644800,0.287644775390625,2.6920598366330015,0.031938278804008347,0.9492583511000562,0.04137416095943402,0.21211900152227095,0.2299871495442908,0.466971251682454
1778596826179638000,0.297637939453125,2.6986490480498486,0.03527664907096197,0.9492386791623711,0.033961852412351064,0.2096637944985934,0.23182464740446523,0.47226701257766984
1778596826189631000,0.307630859375,2.704825667716651,0.03826330649365853,0.9493281069784837,0.02701508494143377,0.20741525158229138,0.23300439716118848,0.47604559072354624
1778596826199624000,0.3176240234375,2.7105600113515016,0.04063720706131192,0.9495417294838059,0.02111698607737034,0.20530961124715727,0.23359572794599626,0.4783378293576356
1778596826209617000,0.327616943359375,2.7156851665127597,0.04220928762869378,0.9498710633228374,0.01674395751990624,0.20335996143663404,0.23368350597127502,0.47924093841870014
1778596826219609900,0.33760986328125,2.720046593593981,0.04294528888456712,0.9502994930253592,0.014039128441620835,0.2016149439601874,0.23331953651804724,0.4788554897685428
1778596826229602800,0.347602783203125,2.723637670445102,0.04306342915402325,0.9507968127043961,0.012598164637030982,0.20011656987449977,0.2325605638896453,0.4773996247940871
1778596826239596800,0.3575966796875,2.726608840946477,0.04283982795147084,0.9513248151477758,0.0118859180696686,0.19884506171020003,0.2315311270400494,0.4752486883004723
1778596826249590000,0.367590087890625,2.7292840211385,0.04248281389897153,0.9518526816520139,0.011485749669505434,0.19768218092374507,0.23042002597225805,0.4728754053625134
1778596826259583000,0.3775830078125,2.7319281921760195,0.04213652967586552,0.9523524332309798,0.011119872432374422,0.19652306046929643,0.2294082211503454,0.4707070492022732
1778596826269576000,0.387575927734375,2.734755361675792,0.04195068879537549,0.9527993510589644,0.010494067646206216,0.1952904000828693,0.2286376961219839,0.469092309191186
1778596826279569000,0.39756884765625,2.7378569836980655,0.04194059239892311,0.953174753167215,0.009603430076380069,0.19393521539123407,0.22822798996739255,0.4682774369562161
1778596826289562000,0.40756201171875,2.7412665967141527,0.041973337777716224,0.9534716102064708,0.00874451930306506,0.19240477960456875,0.22827737230677259,0.468405079141806
1778596826299554800,0.417554931640625,2.7449432782591923,0.04202708439765804,0.953683330342413,0.007972840684947078,0.19071262757239626,0.22880267704360463,0.46950038665298377
1778596826309548800,0.427548828125,2.7487596077881844,0.04224105451840102,0.9537946957229382,0.007013253862841426,0.18895284622317174,0.22975700730288173,0.47152473602287237
1778596826319542000,0.4375419921875,2.7525175496014875,0.04272944294049505,0.9537790445750902,0.005671633755030028,0.18724316261315405,0.2311270449067236,0.47449562970988896
1778596826329535000,0.447534912109375,2.7560741958194073,0.04339150009188637,0.9536300227143536,0.0041813298424608816,0.18562737385180528,0.23291503119032705,0.47837684023217186
1778596826339528000,0.45752783203125,2.759338784972177,0.04401428255249758,0.9533644371342412,0.0029771354804263668,0.18410266251051738,0.2350858096308676,0.48301481032205884
1778596826349521000,0.46752099609375,2.7621613725294254,0.0445887223530258,0.9530079541053731,0.0020458526047907734,0.18274966813572,0.23746637355238454,0.48805836535149033
