time,seconds_elapsed,qz,qy,qx,qw,roll,pitch,yaw
1779964766858997500,0.18599755859375,0.7162862420082092,0.6977709531784058,-0.004976517986506224,0.004997434094548225,0.49410176277160645,-1.541054129600525,-2.6474621295928955
1779964766875313700,0.202313720703125,0.7198278307914734,0.6940822601318359,0.004801178816705942,0.008640686981379986,0.1385350525379181,-1.5339815616607666,-2.984044313430786
1779964766891657200,0.2186572265625,0.7245872616767883,0.6888614296913147,0.016097836196422577,0.013569477014243603,-0.09163966774940491,-1.5201412439346313,3.0919253826141357
1779964766907986400,0.234986328125,0.7294631004333496,0.6829259395599365,0.032235510647296906,0.021369578316807747,-0.26731523871421814,-1.5032001733779907,2.950148105621338
1779964766924316400,0.25131640625,0.7340846657752991,0.6764605045318604,0.05233560502529144,0.0279618501663208,-0.4570218026638031,-1.4822847843170166,2.7983009815216064
1779964766940663600,0.26766357421875,0.7376514673233032,0.6707128286361694,0.07240783423185349,0.027781672775745392,-0.6590263247489929,-1.4569611549377441,2.624605417251587
1779964766956985600,0.283985595703125,0.7388617396354675,0.6678535342216492,0.08720222115516663,0.021231181919574738,-0.8255723714828491,-1.4336168766021729,2.469881772994995
1779964766973319000,0.30031884765625,0.7339776158332825,0.6721529364585876,0.09640955179929733,0.013877610675990582,-1.0061448812484741,-1.4248332977294922,2.291994333267212
1779964766989649400,0.3166494140625,0.7222878336906433,0.6834972500801086,0.10502990335226059,0.010025079362094402,-1.2648158073425293,-1.4255439043045044,2.040100336074829
1779964767005975000,0.33297509765625,0.7128307819366455,0.6913021206855774,0.11729563772678375,0.014675258658826351,-1.457718014717102,-1.422373652458191,1.871299147605896
1779964767022313500,0.3493134765625,0.7085431218147278,0.6928704380989075,0.13167275488376617,0.023654311895370483,-1.5370949506759644,-1.4162824153900146,1.825269103050232
1779964767038636800,0.36563671875,0.7040168642997742,0.6932088732719421,0.15040552616119385,0.03464030846953392,-1.6093769073486328,-1.4061821699142456,1.7955597639083862
1779964767054959400,0.38195947265625,0.6956468820571899,0.6945390701293945,0.17695914208889008,0.04874756187200546,-1.7231088876724243,-1.3892216682434082,1.7403894662857056
1779964767071294200,0.398294189453125,0.6793931722640991,0.6989123821258545,0.21302036941051483,0.06759331375360489,-1.9050675630569458,-1.3629136085510254,1.6382226943969727
1779964767087622100,0.4146220703125,0.651787519454956,0.7068765759468079,0.25887322425842285,0.09210450947284698,-2.1426427364349365,-1.3217722177505493,1.5045486688613892
1779964767103957800,0.430957763671875,0.6125763654708862,0.7161439657211304,0.3118963837623596,0.12086602300405502,-2.382458448410034,-1.2622666358947754,1.3888615369796753
1779964767120274400,0.4472744140625,0.5646224617958069,0.7230368256568909,0.3685850501060486,0.15021437406539917,-2.5813965797424316,-1.1869182586669922,1.3262063264846802
1779964767136621600,0.46362158203125,0.5132448673248291,0.7243082523345947,0.42584696412086487,0.1749618649482727,-2.7221686840057373,-1.1028776168823242,1.323354721069336
1779964767152933600,0.47993359375,0.47038736939430237,0.7178921699523926,0.47818222641944885,0.1863018274307251,-2.7839865684509277,-1.0227560997009277,1.3773620128631592
1779964767169272300,0.496272216796875,0.4463220536708832,0.7021607160568237,0.5247822999954224,0.1799180507659912,-2.7594170570373535,-0.9537917375564575,1.4828835725784302
1779964767185611300,0.512611328125,0.4405485987663269,0.6785027384757996,0.56456458568573,0.1637614369392395,-2.68353271484375,-0.8990477323532104,1.6119942665100098
1779964767201936600,0.5289365234375,0.4399944841861725,0.6529386043548584,0.5961973667144775,0.15692290663719177,-2.6255409717559814,-0.8659217357635498,1.7227729558944702
1779964767218267100,0.54526708984375,0.43440306186676025,0.630007803440094,0.6234841346740723,0.16016200184822083,-2.6049017906188965,-0.8436457514762878,1.805944800376892
1779964767234595600,0.561595703125,0.42537355422973633,0.6117333769798279,0.6473900079727173,0.16039292514324188,-2.598005771636963,-0.8155517578125,1.8670474290847778
1779964767250944800,0.57794482421875,0.41831377148628235,0.5958079099655151,0.6684925556182861,0.15213243663311005,-2.5822086334228516,-0.7780167460441589,1.9200326204299927
1779964767267270100,0.594270263671875,0.41432344913482666,0.5807756185531616,0.686916708946228,0.13849623501300812,-2.5579307079315186,-0.7362699508666992,1.9685795307159424
1779964767283586600,0.610586669921875,0.41099050641059875,0.5659437775611877,0.7040852904319763,0.12271285057067871,-2.5336244106292725,-0.6918925642967224,2.0126748085021973
1779964767299918000,0.62691796875,0.4079022705554962,0.5509193539619446,0.7206677198410034,0.10364194214344025,-2.5086638927459717,-0.642033576965332,2.0531387329101562
1779964767316212000,0.6432119140625,0.40426668524742126,0.5360346436500549,0.7366354465484619,0.08126223087310791,-2.485100507736206,-0.5861084461212158,2.08827543258667
1779964767332561000,0.659560791015625,0.39640626311302185,0.5221596956253052,0.7529792189598083,0.05686493217945099,-2.472097396850586,-0.5231496691703796,2.1146514415740967
1779964767348888000,0.67588818359375,0.3763836920261383,0.5127769112586975,0.7707736492156982,0.03610129654407501,-2.4912781715393066,-0.45744091272354126,2.1241543292999268
1779964767365223400,0.692223388671875,0.34206268191337585,0.511323094367981,0.787592351436615,0.03521742299199104,-2.559239387512207,-0.4172884523868561,2.116671323776245
1779964767381550600,0.708550537109375,0.3083961308002472,0.5145542621612549,0.7978605031967163,0.059534188359975815,-2.6489784717559814,-0.42505738139152527,2.1044013500213623
1779964767397878500,0.72487841796875,0.31169840693473816,0.5148024559020996,0.7954644560813904,0.07112625241279602,-2.653247594833374,-0.4490201771259308,2.106489419937134
