time,seconds_elapsed,qz,qy,qx,qw,roll,pitch,yaw
1779037475652699000,0.205698974609375,-0.4999147653579712,-0.14659322798252106,0.13310271501541138,0.8431366086006165,-0.1231984943151474,-0.38010263442993164,1.046669602394104
1779037475669030100,0.222030029296875,-0.5067821145057678,-0.14155498147010803,0.1269170343875885,0.840848445892334,-0.1173977479338646,-0.36495906114578247,1.0631219148635864
1779037475685358600,0.238358642578125,-0.5129196643829346,-0.1326269805431366,0.12252962589263916,0.8392317295074463,-0.10330503433942795,-0.34874165058135986,1.0789817571640015
1779037475701699600,0.254699462890625,-0.5181138515472412,-0.12430526316165924,0.11949050426483154,0.8377518653869629,-0.08955347537994385,-0.33526068925857544,1.092597484588623
1779037475718027800,0.27102783203125,-0.5227491855621338,-0.11994465440511703,0.11654198914766312,0.8359213471412659,-0.0831541195511818,-0.3259847164154053,1.1040292978286743
1779037475734360600,0.287360595703125,-0.5276662111282349,-0.12031207978725433,0.11295492947101593,0.8332675099372864,-0.0857715979218483,-0.3206806480884552,1.1151392459869385
1779037475750689300,0.303689208984375,-0.5334349870681763,-0.1228036880493164,0.11006404459476471,0.829609751701355,-0.09104760736227036,-0.31901979446411133,1.1282129287719727
1779037475767025400,0.320025390625,-0.5403750538825989,-0.12354696542024612,0.10934817790985107,0.825090229511261,-0.09038389474153519,-0.3193690776824951,1.1450976133346558
1779037475783354600,0.336354736328125,-0.5486031770706177,-0.12114320695400238,0.1097085177898407,0.8199529647827148,-0.08252134174108505,-0.3181719183921814,1.1660773754119873
1779037475799671800,0.352671875,-0.5571883320808411,-0.11592414975166321,0.11016881465911865,0.8148407936096191,-0.069603331387043,-0.31385043263435364,1.1885240077972412
1779037475816018400,0.369018310546875,-0.5641051530838013,-0.10919346660375595,0.10973860323429108,0.8110608458518982,-0.05594266206026077,-0.3059535324573517,1.2067919969558716
1779037475832359000,0.38535888671875,-0.5674440264701843,-0.10332786291837692,0.10761867463588715,0.8097832798957825,-0.047282375395298004,-0.2958585023880005,1.215391993522644
1779037475848684800,0.401684814453125,-0.5681241154670715,-0.10001447796821594,0.10472464561462402,0.8101017475128174,-0.044905006885528564,-0.2872505486011505,1.2167001962661743
