time,seconds_elapsed,z,y,x
1778595595588106800,0.067106689453125,-0.8671183496057987,0.8019070417657495,-1.657481084050238
1778595595598100000,0.077099853515625,-0.027243980756402015,0.37044396245926614,-2.161917483500391
1778595595608094000,0.087093994140625,0.7709042929977178,0.0408253468632698,-2.4924083518862723
1778595595618087200,0.097087158203125,1.4526976393908262,-0.2575824301719665,-2.573748664489388
1778595595628081200,0.1070810546875,1.9065028988867998,-0.43540655623525376,-2.3975851651147004
1778595595638073900,0.117073974609375,2.112857246124744,-0.35867432194948196,-1.8517063098162412
1778595595648067000,0.127067138671875,2.129840529629588,-0.06288286489248275,-1.1751588281873613
1778595595658061000,0.13706103515625,2.1129554458022115,0.46090983080416914,-0.6148170747071504
1778595595668053800,0.1470537109375,2.028503723180294,0.9176943983718753,-0.2602302960659377
1778595595678048000,0.157048095703125,1.9170950200498103,1.075485497970879,-0.0278018521011807
1778595595688041000,0.167041015625,1.9182529579132794,1.0236892597600817,0.0312474990430288
1778595595698035000,0.177034912109375,1.9775451048374175,0.783268976791203,-0.05815611036522313
1778595595708028200,0.187028076171875,2.186120635256171,0.4860533321499824,-0.21615849636103956
1778595595718022000,0.19702197265625,2.524886141642928,0.19598346761018037,-0.31721520722731944
1778595595728014800,0.207014892578125,2.873261772418022,-0.04106646214276552,-0.317289551105164
1778595595738009000,0.217009033203125,3.1170909870475527,-0.20397095923274755,-0.22743626170065254
1778595595748002000,0.227001953125,3.1840684277772904,-0.35249943270683287,-0.05662219706252217
1778595595757995000,0.2369951171875,3.034375878959894,-0.4539025823906064,0.23725476814266294
1778595595767989000,0.246989013671875,2.749004109108448,-0.4663344862014055,0.44293282355424013
1778595595777982000,0.25698193359375,2.4229993000954386,-0.3785144561901688,0.5352009190155192
1778595595787976000,0.266975830078125,2.133915231722593,-0.19029840771108864,0.5058119621196762
1778595595797969000,0.276968994140625,1.7779788103044032,-0.09647446110993624,0.3348772302439436
1778595595807963000,0.286962890625,1.410282392987609,-0.12451426841914653,0.16893263480570167
1778595595817956000,0.2969560546875,1.056464278897643,-0.19678309355527163,0.2362473446657881
1778595595827950000,0.3069501953125,0.6224480079770088,-0.2462508888185024,0.5712115956060588
1778595595837943000,0.316943115234375,0.14988485651910305,-0.17342706014811993,0.9207173994548619
1778595595847936000,0.32693603515625,-0.23143910413384436,0.05303600913882255,1.1135524129714816
1778595595857930000,0.336929931640625,-0.515485762861371,0.23727175581008195,1.1642211084570735
1778595595867923000,0.3469228515625,-0.8044096722364426,0.20403291855305433,1.1925688857369123
1778595595877917000,0.3569169921875,-1.1677046397238968,-0.12282675372362137,1.3268082832261918
1778595595887910000,0.366909912109375,-1.5375374845474958,-0.4765753097087145,1.3734214197106658
1778595595897903900,0.37690380859375,-1.7015537422716616,-0.6425023694902658,1.3107377306520938
1778595595907897000,0.38689697265625,-1.8737831170678139,-0.7390905201077461,1.2104331898599863
1778595595917891000,0.39689111328125,-2.0888082620173694,-0.8447761694163084,1.1651586815681307
1778595595927883800,0.4068837890625,-2.457416533482075,-1.0098153404474257,1.2340361837655305
1778595595937877000,0.416876953125,-2.9637673882514237,-1.2014765609443188,1.5255840119034052
1778595595947871000,0.42687109375,-3.1032237897366284,-1.184803074041009,1.778821983130276
1778595595957864000,0.436864013671875,-2.941503533995151,-1.03086338917315,1.9141347089394927
1778595595967858200,0.446858154296875,-2.7867449339598416,-1.0653703466698528,2.098918444882333
1778595595977851000,0.456850830078125,-2.539002345278859,-1.3001941248059272,2.163390332531929
1778595595987844900,0.466844970703125,-1.9459744930535554,-1.4953551701173184,1.9683629966028033
1778595595997838000,0.476838134765625,-1.232049393862486,-1.5558143149942159,1.4474137076385318
1778595596007831000,0.4868310546875,-0.8377706745684146,-1.5300123497396707,0.9430544650778174
1778595596017824800,0.49682470703125,-1.0677572418063879,-1.3644023930832743,0.7668000725492835
1778595596027818000,0.50681787109375,-1.786455546748638,-0.8669880012243986,0.8233781382091343
1778595596037812000,0.51681201171875,-2.5880039843350646,-0.15327186860889194,1.097928069794923
1778595596047805200,0.52680517578125,-3.164441351765394,0.7832084787756204,1.2402107807472347
1778595596057799000,0.536798828125,-3.354696212595701,1.6562763844355939,1.3360457749098538
1778595596067792000,0.5467919921875,-2.979036269053817,2.247951360747218,1.3060004729971288
1778595596077785900,0.556785888671875,-2.3917162730813026,2.3921619710221886,1.1347604014992714
1778595596087779000,0.566779052734375,-1.8210124808669088,2.05187933807075,0.9905160350851714
1778595596097771800,0.576771728515625,-1.062156353059411,1.4767296723634005,0.7637547865692526
1778595596107766000,0.58676611328125,-0.330189985743165,1.021096320657432,0.5679139057675376
1778595596117759000,0.596759033203125,0.3260708599865436,0.6006321897491812,0.4083252917598933
1778595596127753000,0.6067529296875,0.7164280219227075,0.22282500504553318,0.30815986717753113
1778595596137746200,0.61674609375,0.9725199212759733,0.07007599126696586,0.21301232555611058
1778595596147740000,0.626739990234375,1.1598369750887154,0.15638327862769363,0.11870349978115409
1778595596157732900,0.63673291015625,1.3165426175385713,0.43069472528249025,-0.028770441405009478
1778595596167726000,0.64672607421875,1.4501999773561953,0.7365241767510772,-0.1230558497717604
1778595596177720000,0.656719970703125,1.6262649847924708,0.9650710665747523,-0.12111516403276472
1778595596187713000,0.666713134765625,1.9541759196877477,1.114251866477728,-0.02635404617935419
1778595596197707000,0.67670703125,2.3870032730847597,1.0897367261633277,0.054756695451587435
1778595596207700000,0.686699951171875,2.867193266159296,0.9635828738436102,0.06856094706151634
1778595596217694000,0.69669384765625,3.3039240567356347,0.7709700517103075,0.012520495409704744
1778595596227687000,0.70668701171875,3.661914488074183,0.5143418535232543,-0.06805555482264608
1778595596237679900,0.716679931640625,3.8307045360714196,0.23682167395502327,-0.09972644864320754
1778595596247674400,0.72667431640625,3.7865707953125236,-0.05262567477226257,-0.08560217129867523
1778595596257667600,0.73666748046875,3.6127374924510716,-0.1930003601461649,-0.028080979569815097
1778595596267661600,0.74666162109375,3.3787299991339443,-0.011927461419999598,0.07135876108650117
1778595596277654500,0.756654541015625,2.995267272886634,0.251902630969882,0.13734871601569465
1778595596287648500,0.7666484375,2.589469965234399,0.5071724002853035,0.12959018344394863
1778595596297641500,0.776641357421875,2.2864754449307916,0.6260092075899243,0.07826448535434902
1778595596307634700,0.786634765625,2.0401006374716757,0.46829614166319367,-0.06485943479561247
1778595596317628400,0.79662841796875,1.840479397881031,0.09020049540698528,-0.3231378387419507
1778595596327621400,0.806621337890625,1.7782669795960186,-0.21759557995945214,-0.6200959649581462
1778595596337615600,0.81661572265625,1.717676025032997,-0.4517626477524638,-0.8351943943396211
1778595596347608600,0.826608642578125,1.641528020375967,-0.6734133483216166,-0.7509453546829521
1778595596357601300,0.836601318359375,1.5138088184356688,-0.6866118525907396,-0.5205410004243254
1778595596367595500,0.846595458984375,1.213960194942355,-0.4089315140247345,-0.41859311287198214
1778595596377588500,0.85658837890625,0.7689286090105771,-0.03434124554097652,-0.4313324386641383
1778595596387582500,0.86658251953125,0.2567769590079784,0.19869243430793285,-0.48372098021227866
1778595596397575400,0.876575439453125,-0.287324657484889,0.30802842281758785,-0.5457215093122795
1778595596407569400,0.8865693359375,-0.9852133986324071,0.3124029846400022,-0.6291589037925005
1778595596417562400,0.896562255859375,-1.8145307176321743,0.29474399383068084,-0.6622511721856892
1778595596427555600,0.9065556640625,-2.625128138592839,0.32876375233232974,-0.5839227912822738
1778595596437549600,0.916549560546875,-3.2917788609117267,0.3487576158300042,-0.32835418515075
1778595596447542500,0.92654248046875,-3.7302199625372885,0.2081461990907788,0.018333593002101405
1778595596457536500,0.93653662109375,-3.810973415163159,-0.13299421973377465,0.17907989827804266
1778595596467529500,0.946529541015625,-3.4784757369995116,-0.3798287536591291,0.06755293906275182
1778595596477523500,0.9565234375,-3.1169407649219036,-0.7452230315133929,-0.24941033923011272
1778595596487516400,0.966516357421875,-2.9087895973950624,-1.4318179329693317,-0.7146192920003086
1778595596497509400,0.97650927734375,-2.738338338187337,-2.1790905904889106,-1.4734762235254049
1778595596507503600,0.986503662109375,-2.5992379105329513,-2.6878309707432986,-2.2892682905197144
1778595596517496600,0.99649658203125,-2.553461663264036,-2.8912714763611556,-2.7480460777312516
1778595596527490300,1.006490234375,-2.4932769514143467,-2.476058690109849,-2.772747680528462
1778595596537483500,1.0164833984375,-2.4498855534553527,-1.4742764339923857,-2.365380347080529
1778595596547476500,1.0264765625,-2.5576269662499427,-0.31305121941566466,-1.6103531299114227
1778595596557470500,1.036470458984375,-2.608853880140185,0.9318535643666982,-0.8910544479232281
1778595596567463400,1.04646337890625,-2.533278706935048,1.9323110016211866,-0.2998500299991108
1778595596577457400,1.05645751953125,-2.371953587990999,2.4858292657569048,0.15434841179922223
1778595596587450600,1.06645068359375,-1.9942519094884394,2.654045313258469,0.38007940395195033
1778595596597444600,1.076444580078125,-1.3044962059140204,2.534527830213308,0.2820054352235049
1778595596607437300,1.086437255859375,-0.4597112686693668,2.1481328499063848,-0.004892366018285975
1778595596617430500,1.096430419921875,0.2566337511450052,1.5375716790780425,-0.5490851405264809
1778595596627424500,1.106424560546875,0.7665700631856918,0.7215551556780934,-1.0988692231025545
1778595596637417500,1.11641748046875,1.2445727753490208,-0.0022501170143485066,-1.4717746803045273
1778595596647411700,1.12641162109375,1.6581968311041593,-0.48881665938347574,-1.6209155865885316
1778595596657404400,1.136404296875,1.9240736268907783,-0.7675818705767392,-1.421268774165213
1778595596667397400,1.1463974609375,2.171058675202727,-0.6867141439214348,-0.9943453841149806
1778595596677391600,1.1563916015625,2.3210814788877965,-0.25618776094317436,-0.483055684703961
1778595596687384300,1.16638427734375,2.3594442350298164,0.24383126045614478,0.009575546265300362
1778595596697378300,1.17637841796875,2.7249685690045355,0.780107882411778,0.39037681648470457
1778595596707371500,1.18637158203125,3.0871061831504103,1.0890990127816795,0.7680280069090426
1778595596717364500,1.196364501953125,3.3545530047327277,1.0857815587967634,1.1104958749450742
1778595596727358500,1.2063583984375,3.4811364806413647,0.8041372850358486,1.2702015759937464
1778595596737351400,1.216351318359375,3.3322575862944124,0.4399439074039459,1.1378772183455526
1778595596747345400,1.226345458984375,3.0030618722856044,0.15770926653444767,0.7688001603253185
1778595596757338600,1.236338623046875,2.6628748086631298,-0.11179594888240098,0.3507633661618456
1778595596767331300,1.246331298828125,2.439396308144927,-0.3325643136590719,0.010077668834850192
1778595596777325300,1.2563251953125,2.2286025171548127,-0.5290668367072939,-0.21725005445741116
1778595596787318500,1.266318603515625,2.131778804215789,-0.532080631570518,-0.39969011335093524
1778595596797312500,1.2763125,2.230657111597061,-0.44124446860849853,-0.3959241118809208
1778595596807305500,1.286305419921875,2.369316809746623,-0.324453195656836,-0.12994802043829112
1778595596817299500,1.296299560546875,2.44091957218945,-0.20923457884937524,0.30019407593011854
1778595596827292400,1.30629248046875,2.2315900085330007,-0.13201865269988775,0.7491140476025641
1778595596837285600,1.31628564453125,1.8503700927764177,0.046378012554347516,1.0555112890217453
1778595596847279600,1.326279541015625,1.3254665132284165,0.22329145351350307,1.1416869858920573
1778595596857272300,1.336272216796875,0.6367214480012655,0.2584381702184677,1.0029304032392798
1778595596867266300,1.346266357421875,0.1519347747862339,0.25987375597953793,0.8741109119068831
1778595596877259500,1.356259521484375,-0.08831190518140793,0.12865268339812755,0.8981659604288638
1778595596887252500,1.36625244140625,-0.1311035836815834,-0.16041764871031045,1.100631994991377
1778595596897246500,1.37624658203125,-0.13855974490642547,-0.5218053212717175,1.4554339324869214
1778595596907239400,1.386239501953125,-0.215199332472682,-0.7549336936667561,1.8142767428711055
1778595596917233400,1.3962333984375,-0.3513444174528122,-0.829586491329968,1.9781714200422167
1778595596927226600,1.4062265625,-0.6593605653107166,-0.7888996761545538,1.938543904661387
1778595596937219300,1.41621923828125,-1.0926748254418372,-0.7469754281386732,1.8241724062025546
1778595596947213300,1.42621337890625,-1.7002146026223897,-0.906012436145544,1.6766539865538477
1778595596957206500,1.43620654296875,-2.442620530888438,-1.175524081303179,1.510115809136629
1778595596967200500,1.446200439453125,-3.3412130461663008,-1.3635755868703126,1.2741504597499966
1778595596977193500,1.456193359375,-4.248022185647487,-1.4342664951652289,0.9862848272562026
1778595596987186400,1.4661865234375,-4.758850478091835,-1.4963020955786108,0.698054014711827
1778595596997180400,1.476180419921875,-4.576217782703042,-1.5582915187627076,0.6045449427461251
1778595597007173600,1.486173583984375,-4.175269668647647,-1.5291624549120664,0.7056188239429145
1778595597017167600,1.496167724609375,-3.9058495011657475,-1.4196803359299897,1.0649677572183311
1778595597027160300,1.506160400390625,-3.8844635987877845,-1.0233762482881545,1.552294616435468
1778595597037153500,1.516153564453125,-4.278301004055142,-0.34695611936599013,1.8784797504514454
1778595597047147500,1.5261474609375,-4.779691021546721,0.5035378431752324,1.8610590984426438
1778595597057140500,1.536140380859375,-4.680826742690801,1.3872121907845139,1.7624504017829894
1778595597067134500,1.546134521484375,-3.935634983098507,2.025400204207003,1.7701150911919772
1778595597077127400,1.55612744140625,-2.9649983913511035,2.1052999626129862,1.747463845053315
1778595597087120600,1.56612060546875,-2.2108739682406187,1.6712813536047935,1.7229212322100995
