time,seconds_elapsed,yaw,qx,qz,roll,qw,qy,pitch
1778595595588106800,0.067106689453125,3.0989279266426117,-0.011787066569865659,0.9733460496793315,0.034217419083223795,0.016862928805526138,0.2284167481823266,0.46034760237944594
1778595595598100000,0.077099853515625,3.098084522643398,-0.012112037248974809,0.9730422451871557,0.035149086582853914,0.01713883322128485,0.2296702201036692,0.4628974206614922
1778595595608094000,0.087093994140625,3.09501212363209,-0.0118964515513965,0.9725924580341755,0.03553171746793164,0.01854825971674726,0.2314703072783832,0.4665539721667949
1778595595618087200,0.097087158203125,3.0892716050232236,-0.010947502513233905,0.972096732778982,0.03506220271131253,0.021350081574086376,0.2333503833714511,0.4703640495475426
1778595595628081200,0.1070810546875,3.0809856662834982,-0.00926255490879537,0.9716577933900681,0.033687414205840455,0.025502596158054627,0.2348295686818096,0.4733556518046296
1778595595638073900,0.117073974609375,3.0708755287084823,-0.007043511019107233,0.9713641721228343,0.03161683619298534,0.03064101026725367,0.2355062435175596,0.4747240325714696
1778595595648067000,0.127067138671875,3.060103222722696,-0.004625471604102871,0.971282234846991,0.02921529118142239,0.036164490119930254,0.23512044514829974,0.4739473356289217
1778595595658061000,0.13706103515625,3.049948739832515,-0.002505387497283934,0.9714557292486173,0.02715306055379135,0.04137545800917204,0.23357112342913183,0.47080145192596673
1778595595668053800,0.1470537109375,3.041226168073583,-0.001244526400216705,0.9718853935200983,0.026368365049446976,0.04576897281762729,0.2309596201079094,0.4654429113459401
1778595595678048000,0.157048095703125,3.0341141765775417,-0.0010124456837090634,0.9725347452150748,0.027171591904842137,0.049223552517395484,0.2274913918348392,0.4582584265460297
1778595595688041000,0.167041015625,3.0282673153329993,-0.001735090778767114,0.9733153234974784,0.02952621808647172,0.05191116029091844,0.22351608297629483,0.4499528927777438
1778595595698035000,0.177034912109375,3.0232468024444206,-0.003313083248327096,0.9741205616273074,0.033381061049010584,0.05404918600433595,0.21944646531767006,0.44136769339846704
1778595595708028200,0.187028076171875,3.018460311319293,-0.005435740200028873,0.9748530976899239,0.038282851428823886,0.05597223915792852,0.21563589801977867,0.433244943733661
