time,seconds_elapsed,qz,qy,qx,qw,roll,pitch,yaw
1779968646661485600,0.001485595703125,0.08652312308549881,0.026057878509163857,0.15544496476650238,0.9837030172348022,0.0256356094032526,-0.3155428469181061,-0.1713828593492508
1779968646677797400,0.01779736328125,0.09564193338155746,0.028927918523550034,0.14763867855072021,0.9839810132980347,0.030039338394999504,-0.3005868196487427,-0.18923981487751007
1779968646694139600,0.0341396484375,0.10450469702482224,0.029141610488295555,0.13975568115711212,0.9842246174812317,0.02934146113693714,-0.2850368618965149,-0.20735624432563782
1779968646718644700,0.058644775390625,0.11415694653987885,0.024361204355955124,0.13435901701450348,0.9840337634086609,0.017935452982783318,-0.2733822762966156,-0.2285187840461731
1779968646734974000,0.074973876953125,0.11608853936195374,0.019723091274499893,0.1385648548603058,0.9833281636238098,0.006886661518365145,-0.28076285123825073,-0.23405252397060394
1779968646751307000,0.09130712890625,0.11391132324934006,0.014282403513789177,0.14990125596523285,0.9820131659507751,-0.0063895611092448235,-0.3022446632385254,-0.23193633556365967
1779968646850282500,0.190282470703125,-0.5671681761741638,-0.1593039631843567,0.15961261093616486,0.7921277284622192,-0.0792330950498581,-0.4484523832798004,1.224696397781372
1779968646866625800,0.206625732421875,-0.5681524872779846,-0.15869252383708954,0.1637866199016571,0.7906916737556458,-0.07224403321743011,-0.4548555314540863,1.2294100522994995
1779968646882965200,0.22296533203125,-0.562460720539093,-0.15145979821681976,0.17067444324493408,0.7947126626968384,-0.054350774735212326,-0.4574420750141144,1.2191661596298218
1779968646899288800,0.239288818359375,-0.5535961389541626,-0.14842617511749268,0.17309527099132538,0.8009613156318665,-0.05142416059970856,-0.4574052095413208,1.1975703239440918
1779968646915636000,0.255635986328125,-0.5451608896255493,-0.153421550989151,0.16885393857955933,0.8066906332969666,-0.07067380845546722,-0.45526978373527527,1.172218918800354
1779968646931978500,0.271978515625,-0.5357270240783691,-0.1659754067659378,0.16166625916957855,0.8119807839393616,-0.10748935490846634,-0.4560161232948303,1.1414718627929688
1779968646948312600,0.2883125,-0.5239169001579285,-0.17996297776699066,0.160829097032547,0.8168588280677795,-0.14109057188034058,-0.468244731426239,1.106880784034729
1779968646964646700,0.304646728515625,-0.5166653394699097,-0.19142234325408936,0.16671808063983917,0.8176916241645813,-0.16021513938903809,-0.4898012578487396,1.0869112014770508
1779968646980980000,0.32097998046875,-0.5213741660118103,-0.20060323178768158,0.17124180495738983,0.811543881893158,-0.1691654473543167,-0.5087880492210388,1.0980089902877808
