time,seconds_elapsed,yaw,qx,qz,roll,qw,qy,pitch
1780506647092791800,0.058791748046875,1.0340174586222601,-0.0778370500419112,-0.4915713920654537,-0.02884311592933013,-0.8669084384699163,-0.027723667276253843,0.1629314389526307
1780506647102784800,0.06878466796875,1.0372563468903835,-0.07875620195386361,-0.4928253229365448,-0.03259592507250767,-0.8661592424075896,-0.02624693575750044,0.16302226165053252
1780506647112776700,0.078776611328125,1.0413869657013421,-0.07981329296848574,-0.4944501591421643,-0.03645447516476181,-0.8651775730824818,-0.024830960408833497,0.16338665710534986
1780506647122769000,0.088768798828125,1.0461513907755104,-0.08108400012441626,-0.49632081258946426,-0.04069379907556135,-0.864028759375649,-0.02335041780876213,0.16403099808150087
1780506647132760800,0.0987607421875,1.0509720553640913,-0.08236377548318405,-0.4982134494666692,-0.044762380579435455,-0.8628536321380933,-0.021978337880457936,0.16478026128254541
1780506647142753800,0.10875390625,1.0551390922197,-0.08343606521731377,-0.4998549226670876,-0.04795573276474976,-0.861826003818155,-0.020961137881263414,0.1655246139871626
1780506647152745700,0.118745849609375,1.0585200216270705,-0.08443255591472978,-0.5011735843071801,-0.05057618742632329,-0.8609811198976531,-0.02019462498421188,0.1663985225925331
1780506647162738000,0.128738037109375,1.0611330611457133,-0.08552785838873783,-0.5021505627979139,-0.05325325155982534,-0.8603212523970374,-0.019418390479230562,0.1674461656926146
1780506647172731000,0.13873095703125,1.0632553321072729,-0.08684815780017628,-0.5028873139010489,-0.056312700924833516,-0.8597781004392483,-0.018531804667914282,0.16877928704768452
1780506647182722800,0.148722900390625,1.0650178526981477,-0.08837384072258764,-0.503443992049892,-0.059610827675940364,-0.8593159855137402,-0.01761300213931148,0.17044044475717893
1780506647192715000,0.158715087890625,1.0665623776619257,-0.08989017370058815,-0.5039128167009128,-0.06252591546933618,-0.8588981700602643,-0.016901674439875728,0.17229818065980526
1780506647202707700,0.168707763671875,1.0681871552191433,-0.09120192583534106,-0.50445692038527,-0.06430371321540275,-0.8584436951525863,-0.01673357387330631,0.1743481135168256
1780506647212700000,0.178699951171875,1.0695310069643655,-0.09233583198258467,-0.5049198408685084,-0.06499403934324727,-0.8580433719306615,-0.017077498654211477,0.17661864657554077
1780506647222691800,0.18869189453125,1.0700548289328677,-0.09339432832356152,-0.5050582349402187,-0.06481176632819102,-0.8578317529497044,-0.017841510332066025,0.17921301130082787
1780506647232684800,0.198684814453125,1.0697405744471382,-0.09461420412435173,-0.5048286977228845,-0.06441037734377143,-0.8578131136762992,-0.018785348194310034,0.1822973942364345
1780506647242676700,0.2086767578125,1.0687816995140231,-0.0962308706789267,-0.5042800562806999,-0.06431085237793584,-0.8579341716123807,-0.019755569622992502,0.18611682276309843
1780506647252669000,0.2186689453125,1.067602860286645,-0.0983985790795029,-0.503575683937756,-0.06462331320261631,-0.8580772381557897,-0.020801151265390356,0.19097582572530988
1780506647262660900,0.228660888671875,1.0665531626830358,-0.101103205860525,-0.5028651797748457,-0.06526374921797039,-0.8581501086629997,-0.021980583574503942,0.19689981619619615
1780506647272653800,0.23865380859375,1.0654200360331558,-0.10421754479999357,-0.5020565383843075,-0.06654045208732783,-0.8582235275112421,-0.02302757247774096,0.20340590378010726
1780506647282646000,0.24864599609375,1.063923258094065,-0.10730510372369036,-0.5010860841909801,-0.067808101769349,-0.8583824293625867,-0.024038463934736194,0.20984500839407674
1780506647292638000,0.258637939453125,1.0619842931175405,-0.1099727602538753,-0.49998017718368665,-0.06837370523588869,-0.8586572069988228,-0.025173694093631585,0.21569922498748562
1780506647302631000,0.268630859375,1.0601548924953146,-0.11201334967996238,-0.4990076257324841,-0.06799207062306363,-0.858919635734457,-0.026485806343429712,0.22064001739646408
1780506647312622800,0.278622802734375,1.0587044407887471,-0.11321157224027704,-0.4983255053282169,-0.06616281094692072,-0.8591054699361345,-0.02815511812901317,0.22446230591701805
1780506647322614800,0.28861474609375,1.0576624590478088,-0.1134363820395285,-0.49796768186920237,-0.06271896434177088,-0.8592135925356219,-0.03020482637936988,0.22695762776853
1780506647332607700,0.298607666015625,1.056900134858701,-0.11300737879034219,-0.49780731921370935,-0.058881474022156495,-0.8592938794066368,-0.03211323981799377,0.22815991482845066
1780506647342600000,0.308599853515625,1.056984716614581,-0.11241898711387452,-0.4979925359204856,-0.05603138582743702,-0.8592141078052663,-0.033414561696379234,0.22844619790716056
1780506647352592000,0.318591796875,1.0581653488610714,-0.1118828147308377,-0.4985998779074834,-0.0544511249411264,-0.8589053987708627,-0.03408742001881973,0.22815987851571995
1780506647362583800,0.328583740234375,1.0599457067289266,-0.11128833395995469,-0.4994623236054117,-0.05305778108320613,-0.858458643378695,-0.03465752277238124,0.22765445287749136
1780506647372577000,0.338576904296875,1.0622230676455817,-0.11051474292568848,-0.5005657644414421,-0.051257947159001595,-0.8578858369859402,-0.03538849785158379,0.2269908693651969
1780506647382569000,0.34856884765625,1.0648984990929822,-0.1095644503791124,-0.5018627818460015,-0.04916959319595116,-0.8572155008873414,-0.036206679910677636,0.22610385837583422
1780506647392560600,0.358560546875,1.0678323653785635,-0.10847960230294064,-0.503280790629306,-0.04704525154527393,-0.8564888093382638,-0.03698136074190716,0.22493925491917943
1780506647402553900,0.368553955078125,1.0708523966174117,-0.10738204297948484,-0.5047267753336276,-0.04514070194595547,-0.8557478375868102,-0.03762523389090722,0.22362399327756538
1780506647412545800,0.3785458984375,1.0740614478781578,-0.10631682769189073,-0.5062459447665212,-0.043282710202666184,-0.8549544421729676,-0.03827170243275754,0.2223699913405254
1780506647422537700,0.388537841796875,1.0773096585366229,-0.10521583051059094,-0.5077930584409163,-0.041056521682525104,-0.8541348377487391,-0.03911053278479255,0.22125799763888912
1780506647432531000,0.398531005859375,1.080380712842962,-0.10403537268553595,-0.5092825692005003,-0.03835838690214967,-0.8533434297680288,-0.04016210558258299,0.2202396843137161
1780506647442523000,0.40852294921875,1.0829837466207621,-0.10268476767063921,-0.5106045290312886,-0.034972070161510035,-0.8526537507529621,-0.04147901295638029,0.21921947912159565
